,HHID,HH_Size,URBAN,District,State_code,Combined_multiplier
64664,730071202,4,0,13,32,980.32
64665,730071301,3,0,13,32,1574.94
64666,730072101,4,0,13,32,964.25
64667,730072201,3,0,13,32,3133.8
64668,730072202,5,0,13,32,3133.8
64669,730072301,5,0,13,32,5881.91
64670,730041101,5,0,13,32,285.82
64671,730041201,5,0,13,32,1343.32
64672,730041202,4,0,13,32,1343.32
64673,730041301,5,0,13,32,1600.56
64674,730042101,3,0,13,32,1143.26
64675,730042201,3,0,13,32,4458.69
64676,730042202,4,0,13,32,4458.69
64677,730042301,4,0,13,32,6402.22
64678,730011101,3,0,14,32,545.34
64679,730011201,4,0,14,32,1390.62
64680,730011202,6,0,14,32,1390.62
64681,730011301,3,0,14,32,2454.03
64682,730012101,4,0,14,32,1090.68
64683,730012201,3,0,14,32,2999.38
64684,730012202,3,0,14,32,2999.38
64685,730012301,3,0,14,32,3162.98
64686,730021101,3,0,14,32,383.3
64687,730021201,1,0,14,32,1207.4
64688,730021202,5,0,14,32,1207.4
64689,730021301,4,0,14,32,1878.17
64690,730022101,5,0,14,32,1149.9
64691,730022201,4,0,14,32,3162.22
64692,730022202,4,0,14,32,3162.22
64693,730022301,2,0,14,32,6324.44
64694,730061101,6,0,14,32,357.96
64695,730061201,3,0,14,32,1807.68
64696,730061202,4,0,14,32,1807.68
64697,730061301,6,0,14,32,823.3
64698,730062101,3,0,14,32,1073.87
64699,730062201,4,0,14,32,5637.79
64700,730062202,2,0,14,32,5637.79
64701,730062301,2,0,14,32,1718.19
64702,730051101,4,0,14,32,321.15
64703,730051201,4,0,14,32,1589.66
64704,730051202,2,0,14,32,1589.66
64705,730051301,7,0,14,32,642.29
64706,730052101,3,0,14,32,963.43
64707,730052201,6,0,14,32,4528.12
64708,730052202,3,0,14,32,4528.12
64709,730052301,5,0,14,32,2215.89
64710,730031101,2,0,14,32,302.3
64711,730031201,1,0,14,32,1012.69
64712,730031202,3,0,14,32,1012.69
64713,730031301,3,0,14,32,1360.33
64714,730032101,4,0,14,32,1209.19
64715,730032201,4,0,14,32,5139.04
64716,730032202,3,0,14,32,5139.04
64717,730032301,3,0,14,32,3264.8
64718,730001101,5,0,14,32,284.11
64719,730001201,7,0,14,32,994.38
64720,730001202,2,0,14,32,994.38
64721,730001301,6,0,14,32,3182.0
64722,730002101,3,0,14,32,1136.43
64723,730002201,4,0,14,32,6250.35
64724,730002202,2,0,14,32,6250.35
64725,730002301,1,0,14,32,4204.78
64726,730081101,4,0,14,32,264.63
64727,730081201,7,0,14,32,1071.73
64728,730081202,3,0,14,32,1071.73
64729,730081301,2,0,14,32,1323.12
64730,730082101,5,0,14,32,1058.5
64731,730082201,5,0,14,32,4869.07
64732,730082202,4,0,14,32,4869.07
64733,730082301,6,0,14,32,5080.77
64734,730891101,13,0,14,32,217.67
64735,730891201,5,0,14,32,848.91
64736,730891202,3,0,14,32,848.91
64737,730891301,4,0,14,32,914.21
64738,730892101,3,0,14,32,653.0
64739,730892201,5,0,14,32,2154.91
64740,730892202,4,0,14,32,2154.91
64741,730892301,5,0,14,32,2416.11
64742,730871101,4,0,08,32,422.47
64743,730871201,3,0,08,32,1689.85
64744,730871202,3,0,08,32,1689.85
64745,730871301,2,0,08,32,1605.36
64746,730872101,6,0,08,32,844.93
64747,730872201,5,0,08,32,3590.94
64748,730872202,4,0,08,32,3590.94
64749,730872301,3,0,08,32,2196.81
64750,730841101,2,0,08,32,387.31
64751,730841201,4,0,08,32,1529.86
64752,730841202,5,0,08,32,1529.86
64753,730841301,1,0,08,32,1936.53
64754,730842101,2,0,08,32,1161.92
64755,730842201,6,0,08,32,4241.0
64756,730842202,6,0,08,32,4241.0
64757,730842301,3,0,08,32,1975.26
64758,730811101,3,0,08,32,352.74
64759,730811201,3,0,08,32,1305.13
64760,730811202,4,0,08,32,1305.13
64761,730811301,2,0,08,32,811.3
64762,730812101,2,0,08,32,1058.22
64763,730812201,2,0,08,32,3756.67
64764,730812202,4,0,08,32,3756.67
64765,730812301,4,0,08,32,4867.79
64766,730821101,6,0,08,32,328.9
64767,730821201,3,0,08,32,1644.51
64768,730821202,5,0,08,32,1644.51
64769,730821301,3,0,08,32,624.91
64770,730822101,2,0,08,32,986.7
64771,730822201,5,0,08,32,4736.17
64772,730822202,4,0,08,32,4736.17
64773,730822301,2,0,08,32,1677.4
64774,730861101,4,0,08,32,320.91
64775,730861201,2,0,08,32,1636.64
64776,730861202,2,0,08,32,1636.64
64777,730861301,3,0,08,32,353.0
64778,730862101,6,0,08,32,673.91
64779,730862201,5,0,08,32,4958.06
64780,730862202,4,0,08,32,4958.06
64781,730862301,1,0,08,32,1155.28
64782,730851101,3,0,08,32,227.82
64783,730851201,5,0,08,32,808.76
64784,730851202,8,0,08,32,808.76
64785,730851301,8,0,08,32,410.08
64786,730852101,5,0,08,32,1139.1
64787,730852201,5,0,08,32,5296.78
64788,730852202,7,0,08,32,5296.78
64789,730852301,3,0,08,32,455.64
64790,730831101,6,0,09,32,538.97
64791,730831201,5,0,09,32,1527.08
64792,730831202,2,0,09,32,1527.08
64793,730831301,2,0,09,32,1077.94
64794,730832101,5,0,09,32,1437.26
64795,730832201,5,0,09,32,5509.47
64796,730832202,4,0,09,32,5509.47
64797,730832301,1,0,09,32,5509.47
64798,730801101,4,0,09,32,378.37
64799,730801201,5,0,09,32,529.71
64800,730801202,1,0,09,32,529.71
64801,730801301,5,0,09,32,1021.58
64802,730802101,4,0,09,32,2270.18
64803,730802201,2,0,09,32,2837.73
64804,730802202,4,0,09,32,2837.73
64805,730802301,4,0,09,32,6356.51
64806,730881101,3,0,09,32,170.86
64807,730881201,3,0,09,32,256.28
64808,730881202,4,0,09,32,256.28
64809,730881301,2,0,09,32,2186.92
64810,730882101,5,0,09,32,2050.24
64811,730882201,3,0,09,32,2357.78
64812,730882202,1,0,09,32,2357.78
64813,730882301,2,0,09,32,8816.03
64814,738991101,2,0,09,32,271.92
64815,738991201,5,0,09,32,747.76
64816,738991202,4,0,09,32,747.76
64817,738991301,1,0,09,32,380.68
64818,738992101,2,0,09,32,2175.3
64819,738992201,5,0,09,32,5982.08
64820,738992202,5,0,09,32,5982.08
64821,738992301,1,0,09,32,870.12
64822,738971101,7,0,10,32,306.94
64823,738971102,3,0,10,32,306.94
64824,738971201,5,0,10,32,1596.1
64825,738971202,4,0,10,32,1596.1
64826,738971203,4,0,10,32,1596.1
64827,738971204,6,0,10,32,1596.1
64828,738971301,5,0,10,32,4757.59
64829,738971302,5,0,10,32,4757.59
64830,738941101,3,0,10,32,403.36
64831,738941201,2,0,10,32,1673.95
64832,738941202,5,0,10,32,1673.95
64833,738941301,4,0,10,32,2823.52
64834,738942101,3,0,10,32,806.72
64835,738942201,3,0,10,32,3509.24
64836,738942202,4,0,10,32,3509.24
64837,738942301,2,0,10,32,4517.64
64838,738911101,3,0,10,32,373.97
64839,738911201,6,0,10,32,991.02
64840,738911202,5,0,10,32,991.02
64841,738911301,2,0,10,32,1944.63
64842,738912101,5,0,10,32,1121.91
64843,738912201,4,0,10,32,1795.05
64844,738912202,4,0,10,32,1795.05
64845,738912301,2,0,10,32,6731.42
64846,738921101,4,0,10,32,344.14
64847,738921201,4,0,10,32,1101.26
64848,738921202,4,0,10,32,1101.26
64849,738921301,2,0,10,32,2133.68
64850,738922101,3,0,10,32,1032.43
64851,738922201,3,0,10,32,2994.04
64852,738922202,4,0,10,32,2994.04
64853,738922301,4,0,10,32,6091.32
64854,738961101,4,0,10,32,304.42
64855,738961201,5,0,10,32,1278.54
64856,738961202,3,0,10,32,1278.54
64857,738961301,4,0,10,32,1643.84
64858,738962101,5,0,10,32,913.24
64859,738962201,5,0,10,32,3744.3
64860,738962202,5,0,10,32,3744.3
64861,738962301,3,0,10,32,3561.65
64862,738951101,4,0,10,32,286.19
64863,738951201,4,0,10,32,987.37
64864,738951202,3,0,10,32,987.37
64865,738951301,3,0,10,32,3119.5
64866,738952101,1,0,10,32,1144.77
64867,738952201,2,0,10,32,4693.55
64868,738952202,2,0,10,32,4693.55
64869,738952301,2,0,10,32,3090.88
64870,738931101,4,0,11,32,466.6
64871,738931201,1,0,11,32,2099.68
64872,738931202,4,0,11,32,2099.68
64873,738931301,7,0,11,32,1726.41
64874,738932101,4,0,11,32,559.92
64875,738932201,4,0,11,32,3592.79
64876,738932202,3,0,11,32,3592.79
64877,738932301,3,0,11,32,4479.32
64878,738901101,4,0,11,32,420.06
64879,738901201,2,0,11,32,1449.19
64880,738901202,4,0,11,32,1449.19
64881,738901301,6,0,11,32,1722.22
64882,738902101,4,0,11,32,1134.15
64883,738902201,5,0,11,32,3591.46
64884,738902202,3,0,11,32,3591.46
64885,738902301,2,0,11,32,5544.71
64886,738981101,2,0,11,32,375.36
64887,738981201,4,0,11,32,1370.06
64888,738981202,3,0,11,32,1370.06
64889,738981301,2,0,11,32,975.94
64890,738982101,9,0,11,32,1126.08
64891,738982201,4,0,11,32,4053.88
64892,738982202,5,0,11,32,4053.88
64893,738982301,2,0,11,32,3716.05
64894,738791101,3,0,11,32,358.21
64895,738791201,3,0,11,32,1701.49
64896,738791202,3,0,11,32,1701.49
64897,738791301,2,0,11,32,2113.42
64898,738792101,4,0,11,32,1074.62
64899,738792201,4,0,11,32,6179.07
64900,738792202,4,0,11,32,6179.07
64901,738792301,1,0,11,32,1719.4
64902,738771101,3,0,11,32,338.63
64903,738771201,5,0,11,32,1862.45
64904,738771202,4,0,11,32,1862.45
64905,738771301,3,0,11,32,507.94
64906,738772101,5,0,11,32,1015.88
64907,738772201,4,0,11,32,5282.58
64908,738772202,4,0,11,32,5282.58
64909,738772301,1,0,11,32,1625.41
64910,738741101,2,0,12,32,473.4
64911,738741201,2,0,12,32,1420.18
64912,738741202,3,0,12,32,1420.18
64913,738741301,3,0,12,32,2651.01
64914,738742101,5,0,12,32,946.79
64915,738742201,6,0,12,32,2366.97
64916,738742202,3,0,12,32,2366.97
64917,738742301,5,0,12,32,6438.16
64918,738711101,3,0,12,32,393.73
64919,738711201,6,0,12,32,1063.08
64920,738711202,4,0,12,32,1063.08
64921,738711301,1,0,12,32,2086.78
64922,738712101,2,0,12,32,1181.2
64923,738712201,4,0,12,32,2480.51
64924,738712202,4,0,12,32,2480.51
64925,738712301,2,0,12,32,7559.65
64926,738721101,2,0,12,32,362.54
64927,738721201,3,0,12,32,1287.0
64928,738721202,6,0,12,32,1287.0
64929,738721301,3,0,12,32,2211.47
64930,738722101,2,0,12,32,1087.61
64931,738722201,4,0,12,32,3425.96
64932,738722202,1,0,12,32,3425.96
64933,738722301,1,0,12,32,5764.31
64934,738761101,4,0,12,32,339.59
64935,738761201,6,0,12,32,1001.8
64936,738761202,5,0,12,32,1001.8
64937,738761301,3,0,12,32,1935.68
64938,738762101,2,0,12,32,1018.78
64939,738762201,5,0,12,32,2496.0
64940,738762202,9,0,12,32,2496.0
64941,738762301,2,0,12,32,7335.19
64942,738751101,3,0,13,32,445.15
64943,738751201,2,0,13,32,2203.5
64944,738751202,8,0,13,32,2203.5
64945,738751301,7,0,13,32,1869.63
64946,738752101,7,0,13,32,890.3
64947,738752201,2,0,13,32,3694.75
64948,738752202,6,0,13,32,3694.75
64949,738752301,3,0,13,32,3205.09
64950,738731101,2,0,13,32,426.78
64951,738731201,5,0,13,32,1557.74
64952,738731202,2,0,13,32,1557.74
64953,738731301,4,0,13,32,1792.46
64954,738732101,5,0,13,32,1280.33
64955,738732201,2,0,13,32,1024.27
64956,738732202,2,0,13,32,1024.27
64957,738732301,1,0,13,32,10754.77
64958,738701101,3,0,13,32,386.79
64959,738701201,4,0,13,32,1334.41
64960,738701202,6,0,13,32,1334.41
64961,738701301,4,0,13,32,2127.32
64962,738702101,3,0,13,32,1160.36
64963,738702201,6,0,13,32,4467.37
64964,738702202,4,0,13,32,4467.37
64965,738702301,2,0,13,32,4757.46
64966,738781101,3,0,13,32,368.63
64967,738781201,5,0,13,32,1566.68
64968,738781202,1,0,13,32,1566.68
64969,738781301,3,0,13,32,2285.51
64970,738782101,8,0,13,32,1105.89
64971,738782201,9,0,13,32,2820.02
64972,738782202,4,0,13,32,2820.02
64973,738782301,3,0,13,32,6303.58
64974,738491101,5,0,13,32,306.38
64975,738491201,7,0,13,32,1565.91
64976,738491202,2,0,13,32,1565.91
64977,738491301,4,0,13,32,1225.5
64978,738492101,4,0,13,32,1361.66
64979,738492201,4,0,13,32,5378.57
64980,738492202,5,0,13,32,5378.57
64981,738492301,4,0,13,32,4221.16
64982,738471101,4,0,13,32,323.05
64983,738471201,3,0,13,32,1615.25
64984,738471202,4,0,13,32,1615.25
64985,738471301,3,0,13,32,969.15
64986,738472101,2,0,13,32,1292.2
64987,738472201,3,0,13,32,4716.53
64988,738472202,1,0,13,32,4716.53
64989,738472301,2,0,13,32,6461.0
64990,738441101,5,0,13,32,264.37
64991,738441201,4,0,13,32,1202.86
64992,738441202,7,0,13,32,1202.86
64993,738441301,3,0,13,32,872.41
64994,738442101,4,0,13,32,1321.83
64995,738442201,9,0,13,32,5948.21
64996,738442202,3,0,13,32,5948.21
64997,738442301,2,0,13,32,2511.47
64998,738411101,3,0,14,32,447.82
64999,738411201,5,0,14,32,1477.79
65000,738411202,5,0,14,32,1477.79
65001,738411301,1,0,14,32,1612.14
65002,738412101,4,0,14,32,895.63
65003,738412201,3,0,14,32,2866.02
65004,738412202,2,0,14,32,2866.02
65005,738412301,3,0,14,32,2059.95
65006,738421101,4,0,14,32,376.6
65007,738421201,2,0,14,32,659.05
65008,738421202,3,0,14,32,659.05
65009,738421301,5,0,14,32,2184.27
65010,738422101,3,0,14,32,1129.8
65011,738422201,4,0,14,32,2090.12
65012,738422202,2,0,14,32,2090.12
65013,738422301,2,0,14,32,5761.95
65014,738461101,3,0,14,32,341.94
65015,738461201,6,0,14,32,1624.22
65016,738461202,4,0,14,32,1624.22
65017,738461301,5,0,14,32,683.88
65018,738462101,3,0,14,32,1025.82
65019,738462201,5,0,14,32,5077.82
65020,738462202,4,0,14,32,5077.82
65021,738462301,3,0,14,32,1538.74
65022,738451101,3,0,14,32,323.96
65023,738451201,3,0,14,32,923.29
65024,738451202,5,0,14,32,923.29
65025,738451301,4,0,14,32,1976.17
65026,738452101,6,0,14,32,971.89
65027,738452201,4,0,14,32,3595.97
65028,738452202,5,0,14,32,3595.97
65029,738452301,4,0,14,32,3984.73
65030,738431101,3,0,14,32,310.94
65031,738431201,6,0,14,32,1725.7
65032,738431202,4,0,14,32,1725.7
65033,738431301,2,0,14,32,497.5
65034,738432101,5,0,14,32,932.81
65035,738432201,4,0,14,32,3311.48
65036,738432202,4,0,14,32,3311.48
65037,738432301,2,0,14,32,5317.03
65038,738401101,5,0,14,32,297.09
65039,738401201,3,0,14,32,1440.89
65040,738401202,6,0,14,32,1440.89
65041,738401301,2,0,14,32,297.09
65042,738402101,4,0,14,32,891.27
65043,738402201,4,0,14,32,5169.36
65044,738402202,5,0,14,32,5169.36
65045,738402301,4,0,14,32,2139.05
65046,738481101,4,0,14,32,273.0
65047,738481201,3,0,14,32,1078.36
65048,738481202,6,0,14,32,1078.36
65049,738481301,5,0,14,32,1392.31
65050,738482101,4,0,14,32,1092.01
65051,738482201,4,0,14,32,3439.82
65052,738482202,3,0,14,32,3439.82
65053,738482301,3,0,14,32,6224.44
65054,738191101,9,0,14,32,217.67
65055,738191201,4,0,14,32,848.91
65056,738191202,5,0,14,32,848.91
65057,738191301,4,0,14,32,914.21
65058,738192101,6,0,14,32,653.0
65059,738192201,3,0,14,32,2154.91
65060,738192202,6,0,14,32,2154.91
65061,738192301,4,0,14,32,2416.11
65062,738171101,7,0,08,32,519.53
65063,738171201,2,0,08,32,1168.95
65064,738171202,5,0,08,32,1168.95
65065,738171301,4,0,08,32,4831.65
65066,738172101,5,0,08,32,1039.07
65067,738172201,3,0,08,32,3584.78
65068,738172202,4,0,08,32,3584.78
65069,738172301,4,0,08,32,6338.3
65070,738141101,4,0,08,32,402.14
65071,738141201,7,0,08,32,1105.89
65072,738141202,4,0,08,32,1105.89
65073,738141301,6,0,08,32,2131.35
65074,738142101,5,0,08,32,1206.42
65075,738142201,5,0,08,32,2895.41
65076,738142202,5,0,08,32,2895.41
65077,738142301,5,0,08,32,6273.4
65078,738111101,4,0,08,32,360.59
65079,738111201,3,0,08,32,1334.18
65080,738111202,5,0,08,32,1334.18
65081,738111301,2,0,08,32,2055.36
65082,738112101,3,0,08,32,721.18
65083,738112201,5,0,08,32,3028.95
65084,738112202,4,0,08,32,3028.95
65085,738112301,6,0,08,32,3461.66
65086,738121101,5,0,08,32,259.99
65087,738121201,4,0,08,32,1299.95
65088,738121202,3,0,08,32,1299.95
65089,738121301,4,0,08,32,1852.43
65090,738122101,5,0,08,32,584.98
65091,738122201,4,0,08,32,3558.61
65092,738122202,3,0,08,32,3558.61
65093,738122301,3,0,08,32,5752.27
65094,738161101,2,0,08,32,301.26
65095,738161201,4,0,08,32,1355.64
65096,738161202,5,0,08,32,1355.64
65097,738161301,4,0,08,32,542.26
65098,738162101,2,0,08,32,1205.02
65099,738162201,3,0,08,32,4940.57
65100,738162202,3,0,08,32,4940.57
65101,738162301,4,0,08,32,1928.03
65102,738131101,6,0,09,32,680.74
65103,738131201,5,0,09,32,1225.33
65104,738131202,5,0,09,32,1225.33
65105,738131301,2,0,09,32,1157.26
65106,738132101,5,0,09,32,2042.22
65107,738132201,3,0,09,32,1940.11
65108,738132202,3,0,09,32,1940.11
65109,738132301,2,0,09,32,5922.44
65110,738101101,4,0,09,32,367.69
65111,738101201,6,0,09,32,625.08
65112,738101202,7,0,09,32,625.08
65113,738101301,2,0,09,32,882.46
65114,738102101,5,0,09,32,2206.15
65115,738102201,4,0,09,32,2095.84
65116,738102202,5,0,09,32,2095.84
65117,738102301,7,0,09,32,6839.05
65118,738181101,5,0,09,32,343.63
65119,738181201,6,0,09,32,137.46
65120,738181202,3,0,09,32,137.46
65121,738181301,2,0,09,32,1821.25
65122,738182101,4,0,09,32,2061.8
65123,738182201,1,0,09,32,1237.08
65124,738182202,3,0,09,32,1237.08
65125,738182301,4,0,09,32,8453.35
65126,738291101,6,0,09,32,288.17
65127,738291201,5,0,09,32,446.66
65128,738291202,1,0,09,32,446.66
65129,738291301,3,0,09,32,691.61
65130,738292101,4,0,09,32,2305.35
65131,738292201,7,0,09,32,3227.49
65132,738292202,4,0,09,32,3227.49
65133,738292301,3,0,09,32,5071.77
65134,738271101,2,0,10,32,461.65
65135,738271201,2,0,10,32,784.81
65136,738271202,3,0,10,32,784.81
65137,738271301,6,0,10,32,3785.53
65138,738272101,5,0,10,32,923.3
65139,738272201,4,0,10,32,1523.45
65140,738272202,3,0,10,32,1523.45
65141,738272301,1,0,10,32,6555.43
65142,738241101,4,0,10,32,380.61
65143,738241201,5,0,10,32,1198.91
65144,738241202,3,0,10,32,1198.91
65145,738241301,4,0,10,32,2245.57
65146,738242101,6,0,10,32,1141.82
65147,738242201,2,0,10,32,3254.17
65148,738242202,4,0,10,32,3254.17
65149,738242301,4,0,10,32,7535.97
65150,738211101,6,0,10,32,362.34
65151,738211201,4,0,10,32,1974.74
65152,738211202,6,0,10,32,1974.74
65153,738211301,5,0,10,32,615.97
65154,738212101,4,0,10,32,1087.01
65155,738212201,8,0,10,32,1902.27
65156,738212202,3,0,10,32,1902.27
65157,738212301,4,0,10,32,5978.56
65158,738221101,3,0,10,32,336.57
65159,738221201,5,0,10,32,1262.12
65160,738221202,3,0,10,32,1262.12
65161,738221301,4,0,10,32,1783.8
65162,738222101,3,0,10,32,1009.7
65163,738222201,5,0,10,32,3584.43
65164,738222202,2,0,10,32,3584.43
65165,738222301,4,0,10,32,3735.88
65166,738261101,5,0,10,32,313.69
65167,738261201,4,0,10,32,1395.92
65168,738261202,4,0,10,32,1395.92
65169,738261301,3,0,10,32,1662.56
65170,738262101,6,0,10,32,941.07
65171,738262201,3,0,10,32,1646.87
65172,738262202,1,0,10,32,1646.87
65173,738262301,4,0,10,32,7904.97
65174,738251101,2,0,10,32,259.47
65175,738251201,3,0,10,32,1414.13
65176,738251202,4,0,10,32,1414.13
65177,738251301,2,0,10,32,752.47
65178,738252101,5,0,10,32,1037.89
65179,738252201,4,0,10,32,4047.77
65180,738252202,3,0,10,32,4047.77
65181,738252301,1,0,10,32,5189.45
65182,738231101,5,0,11,32,461.39
65183,738231201,4,0,11,32,1960.9
65184,738231202,3,0,11,32,1960.9
65185,738231301,5,0,11,32,1476.45
65186,738232101,2,0,11,32,1245.75
65187,738232201,4,0,11,32,5467.46
65188,738232202,2,0,11,32,5467.46
65189,738232301,2,0,11,32,2629.92
65190,738201101,3,0,11,32,331.94
65191,738201201,3,0,11,32,1369.26
65192,738201202,3,0,11,32,1369.26
65193,738201301,2,0,11,32,1701.21
65194,738202101,4,0,11,32,1244.79
65195,738202201,7,0,11,32,2489.57
65196,738202202,6,0,11,32,2489.57
65197,738202301,5,0,11,32,7468.7
65198,738281101,6,0,11,32,400.24
65199,738281201,8,0,11,32,1540.9
65200,738281202,5,0,11,32,1540.9
65201,738281301,2,0,11,32,1360.8
65202,738282101,4,0,11,32,960.56
65203,738282201,3,0,11,32,4382.57
65204,738282202,4,0,11,32,4382.57
65205,738282301,2,0,11,32,3482.04
65206,738691101,3,0,11,32,369.2
65207,738691201,2,0,11,32,1624.46
65208,738691202,2,0,11,32,1624.46
65209,738691301,3,0,11,32,1587.55
65210,738692101,2,0,11,32,1107.59
65211,738692201,5,0,11,32,5261.04
65212,738692202,4,0,11,32,5261.04
65213,738692301,3,0,11,32,3765.8
65214,738671101,4,0,11,32,303.7
65215,738671201,3,0,11,32,1472.93
65216,738671202,6,0,11,32,1472.93
65217,738671301,1,0,11,32,273.33
65218,738672101,6,0,11,32,1214.78
65219,738672201,4,0,11,32,5770.21
65220,738672202,3,0,11,32,5770.21
65221,738672301,3,0,11,32,850.35
65222,738641101,3,0,12,32,456.85
65223,738641201,4,0,12,32,2055.8
65224,738641301,1,0,12,32,6944.03
65225,738642101,2,0,12,32,913.69
65226,738642201,5,0,12,32,3015.17
65227,738642202,3,0,12,32,3015.17
65228,738642301,2,0,12,32,4385.7
65229,738611101,4,0,12,32,388.43
65230,738611201,5,0,12,32,1495.43
65231,738611202,5,0,12,32,1495.43
65232,738611301,3,0,12,32,1825.59
65233,738612101,5,0,12,32,1165.27
65234,738612201,2,0,12,32,5476.76
65235,738612202,1,0,12,32,5476.76
65236,738612301,2,0,12,32,3845.39
65237,738621101,2,0,12,32,353.7
65238,738621201,1,0,12,32,1344.07
65239,738621202,3,0,12,32,1344.07
65240,738621301,1,0,12,32,1627.03
65241,738622101,5,0,12,32,1061.11
65242,738622201,5,0,12,32,3395.54
65243,738622202,5,0,12,32,3395.54
65244,738622301,1,0,12,32,4987.2
65245,738661101,3,0,12,32,326.51
65246,738661201,3,0,12,32,1044.84
65247,738661202,3,0,12,32,1044.84
65248,738661301,4,0,12,32,1991.73
65249,738662101,3,0,12,32,1306.05
65250,738662201,2,0,12,32,4309.97
65251,738662202,5,0,12,32,4309.97
65252,738662301,3,0,12,32,7313.88
65253,738651101,2,0,13,32,484.27
65254,738651201,4,0,13,32,1549.66
65255,738651202,6,0,13,32,1549.66
65256,738651301,3,0,13,32,2857.19
65257,738652101,3,0,13,32,968.54
65258,738652201,3,0,13,32,2857.19
65259,738652202,2,0,13,32,2857.19
65260,738652301,5,0,13,32,5230.11
65261,738631101,4,0,13,32,415.79
65262,738631201,4,0,13,32,977.11
65263,738631202,5,0,13,32,977.11
65264,738631301,2,0,13,32,3035.28
65265,738632101,4,0,13,32,831.59
65266,738632201,3,0,13,32,1787.91
65267,738632202,7,0,13,32,1787.91
65268,738632301,3,0,13,32,6236.87
65269,738601101,2,0,13,32,368.15
65270,738601201,3,0,13,32,1619.83
65271,738601202,3,0,13,32,1619.83
65272,738601301,3,0,13,32,1398.94
65273,738602101,3,0,13,32,1104.43
65274,738602201,2,0,13,32,5577.36
65275,738602202,3,0,13,32,5577.36
65276,738602301,3,0,13,32,1214.87
65277,738681101,4,0,13,32,360.22
65278,738681201,2,0,13,32,1729.04
65279,738681202,3,0,13,32,1729.04
65280,738681301,5,0,13,32,1152.69
65281,738682101,3,0,13,32,1080.65
65282,738682201,4,0,13,32,5457.28
65283,738682202,4,0,13,32,5457.28
65284,738682301,3,0,13,32,3350.01
65285,738591101,5,0,13,32,326.41
65286,738591201,4,0,13,32,1305.64
65287,738591202,4,0,13,32,1305.64
65288,738591301,2,0,13,32,1860.54
65289,738592101,6,0,13,32,1305.64
65290,738592201,4,0,13,32,4178.05
65291,738592202,6,0,13,32,4178.05
65292,738592301,1,0,13,32,7703.27
65293,738571101,3,0,13,32,305.45
65294,738571201,3,0,13,32,1145.43
65295,738571202,6,0,13,32,1145.43
65296,738571301,4,0,13,32,1557.79
65297,738572101,4,0,13,32,1221.79
65298,738572201,7,0,13,32,4154.09
65299,738572202,5,0,13,32,4154.09
65300,738572301,3,0,13,32,6964.21
65301,738541101,4,0,13,32,289.75
65302,738541201,6,0,13,32,1376.31
65303,738541202,1,0,13,32,1376.31
65304,738541301,4,0,13,32,1303.87
65305,738542101,4,0,13,32,1159.0
65306,738542201,6,0,13,32,5041.64
65307,738542202,4,0,13,32,5041.64
65308,738542301,1,0,13,32,4751.89
65309,738511101,4,0,14,32,441.31
65310,738511201,4,0,14,32,706.1
65311,738511202,4,0,14,32,706.1
65312,738511301,3,0,14,32,3045.05
65313,738512101,4,0,14,32,882.63
65314,738512201,5,0,14,32,1368.07
65315,738512202,3,0,14,32,1368.07
65316,738512301,6,0,14,32,5119.22
65317,738521101,3,0,14,32,382.64
65318,738521201,3,0,14,32,1721.88
65319,738521202,7,0,14,32,1721.88
65320,738521301,5,0,14,32,1224.45
65321,738522101,3,0,14,32,765.28
65322,738522201,3,0,14,32,3749.88
65323,738522202,5,0,14,32,3749.88
65324,738522301,2,0,14,32,1913.2
65325,738561101,5,0,14,32,344.75
65326,738561201,3,0,14,32,1361.75
65327,738561202,6,0,14,32,1361.75
65328,738561301,4,0,14,32,1378.98
65329,738562101,2,0,14,32,1034.24
65330,738562201,4,0,14,32,2844.15
65331,738562202,5,0,14,32,2844.15
65332,738562301,4,0,14,32,5067.75
65333,738551101,3,0,14,32,324.44
65334,738551201,2,0,14,32,1070.64
65335,738551202,3,0,14,32,1070.64
65336,738551301,2,0,14,32,1687.07
65337,738552101,3,0,14,32,973.31
65338,738552201,4,0,14,32,2433.27
65339,738552202,1,0,14,32,2433.27
65340,738552301,1,0,14,32,6423.84
65341,738531101,3,0,14,32,303.25
65342,738531201,2,0,14,32,1061.37
65343,738531202,7,0,14,32,1061.37
65344,738531301,3,0,14,32,1576.89
65345,738532101,4,0,14,32,1212.99
65346,738532201,4,0,14,32,3093.13
65347,738532202,3,0,14,32,3093.13
65348,738532301,4,0,14,32,8612.23
65349,738501101,1,0,14,32,281.36
65350,738501201,3,0,14,32,1350.54
65351,738501202,2,0,14,32,1350.54
65352,738501301,6,0,14,32,731.54
65353,738502101,4,0,14,32,1125.45
65354,738502201,12,0,14,32,3263.79
65355,738502202,5,0,14,32,3263.79
65356,738502301,7,0,14,32,3939.06
65357,738581101,4,0,14,32,262.22
65358,738581201,2,0,14,32,1599.54
65359,738581202,5,0,14,32,1599.54
65360,738581301,2,0,14,32,498.22
65361,738582101,1,0,14,32,1048.88
65362,738582201,1,0,14,32,4772.4
65363,738582202,4,0,14,32,4772.4
65364,738582301,6,0,14,32,2727.09
65365,738391101,4,0,14,32,214.22
65366,738391201,4,0,14,32,771.19
65367,738391202,4,0,14,32,771.19
65368,738391301,3,0,14,32,1242.47
65369,738392101,4,0,14,32,1071.09
65370,738392201,6,0,14,32,1606.64
